"cluster","month","day","ave_occupancy","predicted"
1,3,6,0.350326767399977,0.276235232227345
1,3,7,0.375688850968582,0.283423630585449
1,3,8,0.297700075748349,0.274392197127439
1,3,9,0.206349712733984,0.199220657128722
1,3,11,0.186024226554917,0.244814392514999
1,3,12,0.242120640087392,0.293456079454969
1,3,13,0.299424367902629,0.276235232227345
1,3,14,0.261566364688168,0.283423630585449
1,3,15,0.258205517663638,0.274392197127439
1,3,16,0.193519889459787,0.199220657128722
1,3,18,0.323934826895185,0.244814392514999
1,3,19,0.311793653561556,0.293456079454969
1,3,20,0.341641176207992,0.276235232227345
1,3,21,0.316082188804375,0.283423630585449
1,3,22,0.276101315031942,0.274392197127439
1,3,23,0.22174388200603,0.199220657128722
1,3,25,0,0.244814392514999
1,3,26,0,0.293456079454969
1,3,27,0,0.276235232227345
1,3,28,0.00827091706247716,0.283423630585449
1,3,29,0.145261610902596,0.274392197127439
1,3,30,0.0629503497710019,0.199220657128722
1,4,1,0.165921096699549,0.244814392514999
1,4,2,0.377400459195536,0.293456079454969
1,4,3,0.358582347958946,0.276235232227345
1,4,4,0.3089744263977,0.283423630585449
1,4,5,0.343615433656994,0.274392197127439
1,4,6,0.193002838487174,0.199220657128722
1,4,8,0.265321360757742,0.244814392514999
1,4,9,0.338865214424677,0.293456079454969
1,4,10,0.341001093784022,0.276235232227345
1,4,11,0.32533435146127,0.283423630585449
1,4,12,0.288519278923691,0.274392197127439
1,4,13,0.219109804659677,0.199220657128722
1,4,15,0.313466469591789,0.244814392514999
1,4,16,0.310485772042677,0.293456079454969
1,4,17,0.314612331757472,0.276235232227345
1,4,18,0.343559459686378,0.283423630585449
1,4,19,0.264915112949,0.274392197127439
1,4,20,0.168706370888276,0.199220657128722
1,4,22,0.272591011042098,0.244814392514999
1,4,23,0.250096115521307,0.293456079454969
1,4,24,0.285672884766555,0.276235232227345
1,4,25,0.274763886120983,0.283423630585449
1,4,26,0.303670187442566,0.274392197127439
1,4,27,0.21505354282688,0.199220657128722
1,4,29,0.258554745020538,0.244814392514999
1,4,30,0.325788737761244,0.293456079454969
1,5,1,0.304440633961094,0.276235232227345
1,5,2,0.269257507021254,0.283423630585449
1,5,3,0.260104389252407,0.274392197127439
1,5,4,0.17440799112794,0.199220657128722
1,5,6,0.272036368895384,0.244814392514999
1,5,7,0.267202526267424,0.293456079454969
1,5,8,0.225561365850688,0.276235232227345
1,5,9,0.233951060661419,0.283423630585449
1,5,10,0.413552800212007,0.274392197127439
1,5,11,0.355378297107837,0.199220657128722
1,5,13,0.185866982725998,0.244814392514999
1,5,14,0.191566984450616,0.293456079454969
1,5,15,0.203482244347014,0.276235232227345
1,5,16,0.211082590150685,0.283423630585449
1,5,17,0.242908798895052,0.274392197127439
1,5,18,0.151980228850433,0.199220657128722
1,5,20,0.216212607902186,0.244814392514999
1,5,21,0.21016961264084,0.293456079454969
1,5,22,0.222295956920318,0.276235232227345
1,5,23,0.25054313493412,0.283423630585449
1,5,24,0.217513876433314,0.274392197127439
1,5,25,0.241649888013379,0.199220657128722
1,5,27,0,0.244814392514999
1,5,28,0.260844607935401,0.293456079454969
1,5,29,0.242402483315207,0.276235232227345
1,5,30,0.25639750399501,0.283423630585449
1,5,31,0.527872270170863,0.274392197127439
1,6,1,0.518060388034813,0.199220657128722
1,6,3,0.368172156062182,0.244814392514999
1,6,4,0.417972959833574,0.293456079454969
1,6,5,0.203347715264275,0.276235232227345
1,6,6,0.258361519838502,0.283423630585449
1,6,7,0.23195275738754,0.274392197127439
1,6,8,0.170647964389972,0.199220657128722
1,6,10,0.411830607407653,0.244814392514999
1,6,11,0.367685479482155,0.293456079454969
1,6,12,0.327201330567699,0.276235232227345
1,6,13,0.257944322834029,0.283423630585449
1,6,14,0.268027585869657,0.274392197127439
1,6,15,0.212429155811509,0.199220657128722
1,6,17,0.167625411495296,0.244814392514999
1,6,18,0.254571034606201,0.293456079454969
1,6,19,0,0.276235232227345
1,6,20,0.276109203562848,0.283423630585449
1,6,21,0.267305095621911,0.274392197127439
1,6,22,0.203831559354258,0.199220657128722
1,6,24,0.233064936803748,0.244814392514999
1,6,25,0.251626997966512,0.293456079454969
1,6,26,0.254069808424028,0.276235232227345
1,6,27,0.251081224473168,0.283423630585449
1,6,28,0.266131088469643,0.274392197127439
1,6,29,0.130100327350967,0.199220657128722
1,7,1,0.241834390211948,0.244814392514999
1,7,2,0.239952917926064,0.293456079454969
1,7,3,0.251136661186214,0.276235232227345
1,7,4,0,0.283423630585449
1,7,5,0.181129319316659,0.274392197127439
1,7,6,0.152816943641752,0.199220657128722
1,7,8,0.23139725293178,0.244814392514999
1,7,9,0.152099802371542,0.293456079454969
1,7,10,0.210668458424213,0.276235232227345
1,7,11,0.231023769850496,0.283423630585449
1,7,12,0.281194323579234,0.274392197127439
1,7,13,0.172357861128641,0.199220657128722
1,7,15,0.181278749135207,0.244814392514999
1,7,16,0.247010223720582,0.293456079454969
1,7,17,0.244025144009159,0.276235232227345
1,7,18,0.231682877367021,0.283423630585449
1,7,19,0.224940252806301,0.274392197127439
1,7,20,0.168212345873791,0.199220657128722
1,7,22,0.251448933987297,0.244814392514999
1,7,23,0.272954455852474,0.293456079454969
1,7,24,0.24237074803571,0.276235232227345
1,7,25,0.207125488535335,0.283423630585449
1,7,26,0.210401696910648,0.274392197127439
1,7,27,0.156760194196256,0.199220657128722
1,7,29,0.211020127748069,0.244814392514999
1,7,30,0.225173487708654,0.293456079454969
1,7,31,0.186680423157405,0.276235232227345
1,8,1,0.208997884397501,0.283423630585449
1,8,2,0.203218520609825,0.274392197127439
1,8,3,0.153744376538494,0.199220657128722
1,8,5,0.218973335381583,0.244814392514999
1,8,6,0.225278280613958,0.293456079454969
1,8,7,0.216315637687121,0.276235232227345
1,8,8,0.235457751434414,0.283423630585449
1,8,9,0.242974006137369,0.274392197127439
1,8,10,0.154270209401284,0.199220657128722
1,8,12,0.18999120036684,0.244814392514999
1,8,13,0.207124279883231,0.293456079454969
1,8,14,0.194207244162487,0.276235232227345
1,8,15,0.186921507733528,0.283423630585449
1,8,16,0.231059658052944,0.274392197127439
1,8,17,0.164300857035831,0.199220657128722
1,8,19,0.165584116082837,0.244814392514999
1,8,20,0.216575602573045,0.293456079454969
1,8,21,0.208573333813104,0.276235232227345
1,8,22,0.271887333325952,0.283423630585449
1,8,23,0.219208745751265,0.274392197127439
1,8,24,0.160363938065345,0.199220657128722
1,8,26,0.464804908610855,0.244814392514999
1,8,27,0.381325413894148,0.293456079454969
1,8,28,0.467561374047947,0.276235232227345
1,8,29,0.432460266715382,0.283423630585449
1,8,30,0.267336326823219,0.274392197127439
1,8,31,0.229570843159398,0.199220657128722
1,9,2,0,0.244814392514999
1,9,3,0.427588676775058,0.293456079454969
1,9,4,0.396776577890708,0.276235232227345
1,9,5,0.344715099478527,0.283423630585449
1,9,6,0.31411380658983,0.274392197127439
1,9,7,0.319135842489423,0.199220657128722
1,9,9,0.398451794546743,0.244814392514999
1,9,10,0.37652503985784,0.293456079454969
1,9,11,0.391763211568199,0.276235232227345
1,9,12,0.423437441182006,0.283423630585449
1,9,13,0.363732402153118,0.274392197127439
1,9,14,0.166452664094928,0.199220657128722
1,9,16,0.405659784943672,0.244814392514999
1,9,17,0.415840001501766,0.293456079454969
1,9,18,0.44759663911678,0.276235232227345
1,9,19,0.494092526009086,0.283423630585449
1,9,20,0.292670874344468,0.274392197127439
1,9,21,0.237180964282946,0.199220657128722
1,9,23,0.349629598875123,0.244814392514999
1,9,24,0.41160422768479,0.293456079454969
1,9,25,0.380091873706004,0.276235232227345
1,9,26,0.417429130084181,0.283423630585449
1,9,27,0.27635596553915,0.274392197127439
1,9,28,0.205050009134088,0.199220657128722
1,9,30,0.313100435902546,0.244814392514999
1,10,1,0.382486956244948,0.293456079454969
1,10,2,0.353076462469046,0.276235232227345
1,10,3,0.399202670198514,0.283423630585449
1,10,4,0.303426182726055,0.274392197127439
1,10,5,0.174860820481025,0.199220657128722
1,10,7,0.30530883243639,0.244814392514999
1,10,8,0.351054099175902,0.293456079454969
1,10,9,0.329430254315165,0.276235232227345
1,10,10,0.338719135546182,0.283423630585449
1,10,11,0.284336076327764,0.274392197127439
1,10,12,0.180532259016914,0.199220657128722
1,10,14,0.316805211873946,0.244814392514999
1,10,15,0.326676582688411,0.293456079454969
1,10,16,0.351630245642394,0.276235232227345
1,10,17,0.339618601063614,0.283423630585449
1,10,18,0.24743084849223,0.274392197127439
1,10,19,0.162341502806656,0.199220657128722
1,10,21,0.269427161003248,0.244814392514999
1,10,22,0.338359803737042,0.293456079454969
1,10,23,0.33296414121542,0.276235232227345
1,10,24,0.383810001273237,0.283423630585449
1,10,25,0.27211357039522,0.274392197127439
1,10,26,0.178412481593428,0.199220657128722
1,10,28,0.328090348128711,0.244814392514999
1,10,29,0.366917914069449,0.293456079454969
1,10,30,0.307758635404096,0.276235232227345
1,10,31,0.333562460557345,0.283423630585449
1,11,1,0.253678735657636,0.274392197127439
1,11,2,0.277700233838341,0.199220657128722
1,11,4,0.326625664758657,0.244814392514999
1,11,5,0.315329399216867,0.293456079454969
1,11,6,0.31062326083266,0.276235232227345
1,11,7,0.375460226580751,0.283423630585449
1,11,8,0.295974136690249,0.274392197127439
1,11,9,0.223692705773908,0.199220657128722
1,11,11,0,0.244814392514999
1,11,12,0.332192557016726,0.293456079454969
1,11,13,0.269325855836406,0.276235232227345
1,11,14,0.363207564316899,0.283423630585449
1,11,15,0.319620014824618,0.274392197127439
1,11,16,0.204774106612342,0.199220657128722
1,11,18,0.288992922926746,0.244814392514999
1,11,19,0.325879045116577,0.293456079454969
1,11,20,0.307327912390253,0.276235232227345
1,11,21,0.372659460105112,0.283423630585449
1,11,22,0.262010665875755,0.274392197127439
1,11,23,0.068691839383975,0.199220657128722
1,11,25,0.364994277355211,0.244814392514999
1,11,26,0.418646999313559,0.293456079454969
1,11,27,0.292547673979899,0.276235232227345
1,11,28,0,0.283423630585449
1,11,29,0.165461289917812,0.274392197127439
1,11,30,0.194171805744696,0.199220657128722
1,12,2,0.263645089458708,0.244814392514999
1,12,3,0.341140137214306,0.293456079454969
1,12,4,0.27811609657038,0.276235232227345
1,12,5,0.29824494949495,0.283423630585449
1,12,6,0.253500893110868,0.274392197127439
1,12,7,0.257610170803905,0.199220657128722
1,12,9,0.249003337171496,0.244814392514999
1,12,10,0.231986645068487,0.293456079454969
1,12,11,0.215541051020591,0.276235232227345
1,12,12,0.278583708845857,0.283423630585449
1,12,13,0.410144627324934,0.274392197127439
1,12,14,0.33467235520944,0.199220657128722
1,12,16,0.228392737200282,0.244814392514999
1,12,17,0.181727242280311,0.293456079454969
1,12,18,0.20239539623491,0.276235232227345
1,12,19,0.30687699058543,0.283423630585449
1,12,20,0.279388825688378,0.274392197127439
1,12,21,0.168375571572502,0.199220657128722
1,12,23,0.253909648180748,0.244814392514999
1,12,24,0.108151749500854,0.293456079454969
1,12,25,0,0.276235232227345
1,12,26,0.174882317881039,0.283423630585449
1,12,27,0.256662602813498,0.274392197127439
1,12,28,0.198487016677554,0.199220657128722
1,12,30,0.273887142092065,0.244814392514999
1,12,31,0.628863855134635,0.293456079454969
2,1,1,0.00462585034013605,0.142997344989676
2,1,2,0.138948885109599,0.204075895383216
2,1,3,0.176637377173091,0.254904248914707
2,1,4,0.159127928949358,0.228615365840379
2,1,5,0.173607804232804,0.276689133452362
2,1,6,0.200110544217687,0.369221602637003
2,1,8,0.099781746031746,0.142997344989676
2,1,9,0.0889049508692366,0.204075895383216
2,1,10,0.122503306878307,0.254904248914707
2,1,11,0.111372354497354,0.228615365840379
2,1,12,0.160425642479214,0.276689133452362
2,1,13,0.238088151927438,0.369221602637003
2,1,15,0,0.142997344989676
2,1,16,0.171725718065004,0.204075895383216
2,1,17,0.18271447467876,0.254904248914707
2,1,18,0.148214758125472,0.228615365840379
2,1,19,0.2217649281935,0.276689133452362
2,1,20,0.239731670445956,0.369221602637003
2,1,22,0.202945483749055,0.142997344989676
2,1,23,0.158323885109599,0.204075895383216
2,1,24,0.144870559334845,0.254904248914707
2,1,25,0.2539559712774,0.228615365840379
2,1,26,0.193387188208617,0.276689133452362
2,1,27,0.417698412698413,0.369221602637003
2,1,29,0.161393613000756,0.142997344989676
2,1,30,0.19516156462585,0.204075895383216
2,1,31,0.206893424036281,0.254904248914707
2,2,1,0.246983182161754,0.228615365840379
2,2,2,0.213063114134543,0.276689133452362
2,2,3,0.387572278911565,0.369221602637003
2,2,5,0.167199546485261,0.142997344989676
2,2,6,0.192382842025699,0.204075895383216
2,2,7,0.245878684807256,0.254904248914707
2,2,8,0.179970710506425,0.228615365840379
2,2,9,0.225458238851096,0.276689133452362
2,2,10,0.466602418745276,0.369221602637003
2,2,12,0.125161092214664,0.142997344989676
2,2,13,0.205115740740741,0.204075895383216
2,2,14,0.435239984882842,0.254904248914707
2,2,15,0.403611583522298,0.228615365840379
2,2,16,0.282048847316704,0.276689133452362
2,2,17,0.407467403628118,0.369221602637003
2,2,19,0.169298469387755,0.142997344989676
2,2,20,0.204589947089947,0.204075895383216
2,2,21,0.241851851851852,0.254904248914707
2,2,22,0.274060846560847,0.228615365840379
2,2,23,0.409211545729403,0.276689133452362
2,2,24,0.432084278155707,0.369221602637003
2,2,26,0.161183862433862,0.142997344989676
2,2,27,0.224447278911565,0.204075895383216
2,2,28,0.233130196523054,0.254904248914707
2,2,29,0.259674981103553,0.228615365840379
2,3,1,0.312762188208617,0.276689133452362
2,3,2,0.605576814058957,0.369221602637003
2,3,4,0.152876984126984,0.142997344989676
2,3,5,0.240865457294029,0.204075895383216
2,3,6,0.273817082388511,0.254904248914707
2,3,7,0.272157974300831,0.228615365840379
2,3,8,0.302108371126228,0.276689133452362
2,3,9,0.355227229780801,0.369221602637003
2,3,11,0.21713955026455,0.142997344989676
2,3,12,0.217111678004535,0.204075895383216
2,3,13,0.327290721844293,0.254904248914707
2,3,14,0.336834372637944,0.228615365840379
2,3,15,0.255790816326531,0.276689133452362
2,3,16,0.491655801209373,0.369221602637003
2,3,18,0.142624716553288,0.142997344989676
2,3,19,0.216491402116402,0.204075895383216
2,3,20,0.268720238095238,0.254904248914707
2,3,21,0.172787698412698,0.228615365840379
2,3,22,0.219478930461073,0.276689133452362
2,3,23,0.232332766439909,0.369221602637003
2,3,25,0,0.142997344989676
2,3,26,0,0.204075895383216
2,3,27,0,0.254904248914707
2,3,28,0.00408163265306123,0.228615365840379
2,3,29,0.194403817082389,0.276689133452362
2,3,30,0.096005291005291,0.369221602637003
2,4,1,0.0817649281934996,0.142997344989676
2,4,2,0.273538832199547,0.204075895383216
2,4,3,0.391442743764172,0.254904248914707
2,4,4,0.220091175359033,0.228615365840379
2,4,5,0.347532123960695,0.276689133452362
2,4,6,0.54588813303099,0.369221602637003
2,4,8,0.183577097505669,0.142997344989676
2,4,9,0.168049886621315,0.204075895383216
2,4,10,0.192393707482993,0.254904248914707
2,4,11,0.275266439909297,0.228615365840379
2,4,12,0.266522108843537,0.276689133452362
2,4,13,0.502354024943311,0.369221602637003
2,4,15,0.173259637188209,0.142997344989676
2,4,16,0.253993291761149,0.204075895383216
2,4,17,0.564935752078609,0.254904248914707
2,4,18,0.265376984126984,0.228615365840379
2,4,19,0.273401832955404,0.276689133452362
2,4,20,0.316199452003023,0.369221602637003
2,4,22,0.155821050642479,0.142997344989676
2,4,23,0.193118858654573,0.204075895383216
2,4,24,0.214561130007559,0.254904248914707
2,4,25,0.293993764172336,0.228615365840379
2,4,26,0.306939720332577,0.276689133452362
2,4,27,0.463583711262283,0.369221602637003
2,4,29,0.156633597883598,0.142997344989676
2,4,30,0.257998866213152,0.204075895383216
2,5,1,0.258967309145881,0.254904248914707
2,5,2,0.294504440665155,0.228615365840379
2,5,3,0.325348167044596,0.276689133452362
2,5,4,0.316626511715797,0.369221602637003
2,5,6,0.133684807256236,0.142997344989676
2,5,7,0.255441704459562,0.204075895383216
2,5,8,0.560839002267574,0.254904248914707
2,5,9,0.283651738473167,0.228615365840379
2,5,10,0.300549414210128,0.276689133452362
2,5,11,0.307988945578231,0.369221602637003
2,5,13,0.184298469387755,0.142997344989676
2,5,14,0.192549603174603,0.204075895383216
2,5,15,0.211275037792895,0.254904248914707
2,5,16,0.258443405139834,0.228615365840379
2,5,17,0.288612528344671,0.276689133452362
2,5,18,0.409309334845049,0.369221602637003
2,5,20,0.179557823129252,0.142997344989676
2,5,21,0.294748204837491,0.204075895383216
2,5,22,0.602861394557823,0.254904248914707
2,5,23,0.256579270597128,0.228615365840379
2,5,24,0.341726662887377,0.276689133452362
2,5,25,0.412594482237339,0.369221602637003
2,5,27,0,0.142997344989676
2,5,28,0.177265684051398,0.204075895383216
2,5,29,0.223213813303099,0.254904248914707
2,5,30,0.243946995464853,0.228615365840379
2,5,31,0.232203798185941,0.276689133452362
2,6,1,0.286994047619048,0.369221602637003
2,6,3,0.183909674981104,0.142997344989676
2,6,4,0.235284391534392,0.204075895383216
2,6,5,0.264019274376417,0.254904248914707
2,6,6,0.364713718820862,0.228615365840379
2,6,7,0.344995275888133,0.276689133452362
2,6,8,0.351609977324263,0.369221602637003
2,6,10,0.25359268707483,0.142997344989676
2,6,11,0.204889455782313,0.204075895383216
2,6,12,0.218198223733938,0.254904248914707
2,6,13,0.230934429327286,0.228615365840379
2,6,14,0.269606009070295,0.276689133452362
2,6,15,0.502281273620559,0.369221602637003
2,6,17,0.149391061980348,0.142997344989676
2,6,18,0.201398337112623,0.204075895383216
2,6,19,0,0.254904248914707
2,6,20,0.286136148904006,0.228615365840379
2,6,21,0.362576530612245,0.276689133452362
2,6,22,0.363502456538171,0.369221602637003
2,6,24,0.200710978835979,0.142997344989676
2,6,25,0.190026927437642,0.204075895383216
2,6,26,0.236916572184429,0.254904248914707
2,6,27,0.340046768707483,0.228615365840379
2,6,28,0.378653155706727,0.276689133452362
2,6,29,0.382323318216175,0.369221602637003
2,7,1,0.191115362811791,0.142997344989676
2,7,2,0.216159769463341,0.204075895383216
2,7,3,0.280901360544218,0.254904248914707
2,7,4,0,0.228615365840379
2,7,5,0.385842781557067,0.276689133452362
2,7,6,0.355559334845049,0.369221602637003
2,7,8,0.194464758125472,0.142997344989676
2,7,9,0.223853930461073,0.204075895383216
2,7,10,0.249351379440665,0.254904248914707
2,7,11,0.300493197278912,0.228615365840379
2,7,12,0.383789682539683,0.276689133452362
2,7,13,0.330639172335601,0.369221602637003
2,7,15,0.173918650793651,0.142997344989676
2,7,16,0.202189153439153,0.204075895383216
2,7,17,0.227323790627362,0.254904248914707
2,7,18,0.261896730914588,0.228615365840379
2,7,19,0.474134070294785,0.276689133452362
2,7,20,0.444562547241119,0.369221602637003
2,7,22,0.220216836734694,0.142997344989676
2,7,23,0.211502739984883,0.204075895383216
2,7,24,0.269377362055934,0.254904248914707
2,7,25,0.242321900982615,0.228615365840379
2,7,26,0.267226473922902,0.276689133452362
2,7,27,0.376964758125472,0.369221602637003
2,7,29,0.157368669690098,0.142997344989676
2,7,30,0.212338907785336,0.204075895383216
2,7,31,0.28140164399093,0.254904248914707
2,8,1,0.281909958427816,0.228615365840379
2,8,2,0.310106764928194,0.276689133452362
2,8,3,0.409121315192744,0.369221602637003
2,8,5,0.196157407407407,0.142997344989676
2,8,6,0.177532123960695,0.204075895383216
2,8,7,0.251407785336357,0.254904248914707
2,8,8,0.266812169312169,0.228615365840379
2,8,9,0.22686933106576,0.276689133452362
2,8,10,0.37959089191232,0.369221602637003
2,8,12,0.133500094482237,0.142997344989676
2,8,13,0.317818405139834,0.204075895383216
2,8,14,0.295760582010582,0.254904248914707
2,8,15,0.315773337112623,0.228615365840379
2,8,16,0.315611300075586,0.276689133452362
2,8,17,0.417750377928949,0.369221602637003
2,8,19,0.137293556311413,0.142997344989676
2,8,20,0.197169784580499,0.204075895383216
2,8,21,0.256748393801965,0.254904248914707
2,8,22,0.282938397581255,0.228615365840379
2,8,23,0.266165910808768,0.276689133452362
2,8,24,0.384095332577475,0.369221602637003
2,8,26,0.165611300075586,0.142997344989676
2,8,27,0.253146730914588,0.204075895383216
2,8,28,0.511254724111867,0.254904248914707
2,8,29,0.317640778533636,0.228615365840379
2,8,30,0.348552532123961,0.276689133452362
2,8,31,0.401617063492064,0.369221602637003
2,9,2,0,0.142997344989676
2,9,3,0.200825774754346,0.204075895383216
2,9,4,0.301153628117914,0.254904248914707
2,9,5,0.23630291005291,0.228615365840379
2,9,6,0.341242441421013,0.276689133452362
2,9,7,0.438555839002268,0.369221602637003
2,9,9,0.201132842025699,0.142997344989676
2,9,10,0.289214380196523,0.204075895383216
2,9,11,0.556448412698413,0.254904248914707
2,9,12,0.23921201814059,0.228615365840379
2,9,13,0.369551209372638,0.276689133452362
2,9,14,0.424103835978836,0.369221602637003
2,9,16,0.183723072562358,0.142997344989676
2,9,17,0.230599962207105,0.204075895383216
2,9,18,0.236367630385488,0.254904248914707
2,9,19,0.252784391534392,0.228615365840379
2,9,20,0.268196334089191,0.276689133452362
2,9,21,0.363608749055178,0.369221602637003
2,9,23,0.156438964474679,0.142997344989676
2,9,24,0.237197656840514,0.204075895383216
2,9,25,0.284793083900227,0.254904248914707
2,9,26,0.266781934996221,0.228615365840379
2,9,27,0.269306500377929,0.276689133452362
2,9,28,0.438988095238095,0.369221602637003
2,9,30,0.178061224489796,0.142997344989676
2,10,1,0.23254865835223,0.204075895383216
2,10,2,0.279055177626606,0.254904248914707
2,10,3,0.289361300075586,0.228615365840379
2,10,4,0.408881802721088,0.276689133452362
2,10,5,0.49552768329554,0.369221602637003
2,10,7,0.153504346182918,0.142997344989676
2,10,8,0.279315476190476,0.204075895383216
2,10,9,0.234250755857899,0.254904248914707
2,10,10,0.175883408919123,0.228615365840379
2,10,11,0.306952947845805,0.276689133452362
2,10,12,0.468526077097506,0.369221602637003
2,10,14,0.0964219576719577,0.142997344989676
2,10,15,0.177815570672714,0.204075895383216
2,10,16,0.282965797430083,0.254904248914707
2,10,17,0.255439814814815,0.228615365840379
2,10,18,0.272108843537415,0.276689133452362
2,10,19,0.42666052532124,0.369221602637003
2,10,21,0.169981575963719,0.142997344989676
2,10,22,0.208320105820106,0.204075895383216
2,10,23,0.217342214663643,0.254904248914707
2,10,24,0.236981764928194,0.228615365840379
2,10,25,0.254185563114135,0.276689133452362
2,10,26,0.346430461073318,0.369221602637003
2,10,28,0.142888794406652,0.142997344989676
2,10,29,0.203503401360544,0.204075895383216
2,10,30,0.228144368858655,0.254904248914707
2,10,31,0.219813869992441,0.228615365840379
2,11,1,0.173201530612245,0.276689133452362
2,11,2,0.355746882086168,0.369221602637003
2,11,4,0.14255007558579,0.142997344989676
2,11,5,0.255268329554044,0.204075895383216
2,11,6,0.254927248677249,0.254904248914707
2,11,7,0.242668178382464,0.228615365840379
2,11,8,0.192780612244898,0.276689133452362
2,11,9,0.338530328798186,0.369221602637003
2,11,11,0,0.142997344989676
2,11,12,0.192434334845049,0.204075895383216
2,11,13,0.202045068027211,0.254904248914707
2,11,14,0.21062783446712,0.228615365840379
2,11,15,0.220435090702948,0.276689133452362
2,11,16,0.398812830687831,0.369221602637003
2,11,18,0.119459561602419,0.142997344989676
2,11,19,0.181701625094482,0.204075895383216
2,11,20,0.214193594104308,0.254904248914707
2,11,21,0.233733938019652,0.228615365840379
2,11,22,0.355806878306878,0.276689133452362
2,11,23,0.475983087679516,0.369221602637003
